Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
7989, 3.9940, 163.8213, 0.1868, 4.7578, 0.2981, 19.6853
7990, 3.9945, 163.2535, 0.1868, 4.7353, 0.3062, 19.6847
7991, 3.9950, 164.3892, 0.1697, 4.7353, 0.3062, 19.6847
7992, 3.9955, 165.5248, 0.1648, 4.7719, 0.3022, 19.6852
7993, 3.9960, 165.5248, 0.1770, 4.7446, 0.3144, 19.6852
7994, 3.9965, 166.0927, 0.1599, 4.7299, 0.3266, 19.6852
7995, 3.9970, 166.0927, 0.1697, 4.7543, 0.3062, 19.6852
7996, 3.9975, 166.6605, 0.1868, 4.7578, 0.2981, 19.6852
7997, 3.9980, 166.6605, 0.1770, 4.7626, 0.2940, 19.6850
7998, 3.9985, 166.0927, 0.1868, 4.7411, 0.2961, 19.6846
7999, 3.9990, 167.2284, 0.1868, 4.7568, 0.3042, 19.6841
8000, 3.9995, 167.7962, 0.1990, 4.7387, 0.2981, 19.6837
8001, 4.0000, 168.3640, 0.2088, 4.7529, 0.3022, 19.6833
8002, 4.0005, 168.3640, 0.2088, 4.7895, 0.2716, 19.6833
8003, 4.0010, 168.3640, 0.2161, 4.7968, 0.2655, 19.6833
8004, 4.0015, 168.9319, 0.2112, 4.8129, 0.2574, 19.6829
8005, 4.0020, 168.3640, 0.2234, 4.8066, 0.2574, 19.6827
8006, 4.0025, 167.7962, 0.2234, 4.8115, 0.2533, 19.6829
8007, 4.0030, 167.7962, 0.2234, 4.8256, 0.2574, 19.6829
8008, 4.0035, 168.3640, 0.2405, 4.8330, 0.2513, 19.6833
8009, 4.0040, 167.7962, 0.2112, 4.8061, 0.2737, 19.6833
8010, 4.0045, 167.7962, 0.2136, 4.9585, 0.2737, 19.6840
8011, 4.0050, 167.7962, 0.2332, 4.9444, 0.2696, 19.6849
8012, 4.0055, 168.3640, 0.2332, 4.9556, 0.2655, 19.6849
8013, 4.0060, 167.7962, 0.2136, 4.9019, 0.3103, 19.6845
8014, 4.0065, 168.3640, 0.2381, 4.9981, 0.3571, 19.6843
8015, 4.0070, 168.9319, 0.2429, 4.9932, 0.3612, 19.6846
8016, 4.0075, 167.7962, 0.2332, 5.0089, 0.3693, 19.6853
8017, 4.0080, 168.9319, 0.2283, 4.9806, 0.3876, 19.6856
8018, 4.0085, 170.0675, 0.2332, 5.0172, 0.3571, 19.6856
8019, 4.0090, 170.0675, 0.2332, 5.0343, 0.3429, 19.6856
8020, 4.0095, 170.0675, 0.2283, 4.9937, 0.3449, 19.6852
8021, 4.0100, 170.6354, 0.2259, 5.0177, 0.3408, 19.6848
8022, 4.0105, 174.0424, 0.2259, 4.9962, 0.3429, 19.6848
8023, 4.0110, 175.1781, 0.2283, 5.0069, 0.3551, 19.6848
8024, 4.0115, 176.3138, 0.2210, 5.0006, 0.3551, 19.6852
8025, 4.0120, 178.0173, 0.2185, 5.0587, 0.3225, 19.6855
8026, 4.0125, 179.1530, 0.2088, 5.0890, 0.2920, 19.6858
8027, 4.0130, 178.5851, 0.2063, 5.1051, 0.2838, 19.6859
8028, 4.0135, 179.7208, 0.1966, 5.1417, 0.2533, 19.6858
8029, 4.0140, 180.2886, 0.1990, 5.1417, 0.2533, 19.6859
8030, 4.0145, 181.4243, 0.1697, 5.0714, 0.2961, 19.6864
8031, 4.0150, 181.4243, 0.1941, 5.0851, 0.2900, 19.6864
8032, 4.0155, 182.5600, 0.1868, 5.0728, 0.3001, 19.6860
8033, 4.0160, 181.9921, 0.2259, 5.0767, 0.2757, 19.6865
8034, 4.0165, 183.6957, 0.2088, 5.0450, 0.3022, 19.6869
8035, 4.0170, 184.2635, 0.1990, 4.9898, 0.3693, 19.6869
8036, 4.0175, 185.3992, 0.2161, 5.0030, 0.3530, 19.6870
8037, 4.0180, 187.6705, 0.2063, 5.0138, 0.3652, 19.6866
8038, 4.0185, 188.8062, 0.2063, 5.1784, 0.3551, 19.6862
8039, 4.0190, 188.8062, 0.2185, 5.2052, 0.3327, 19.6865
8040, 4.0195, 189.3740, 0.2234, 5.1886, 0.3306, 19.6865
8041, 4.0200, 189.9419, 0.2356, 5.1886, 0.3306, 19.6857
8042, 4.0205, 190.5097, 0.2332, 5.3201, 0.3429, 19.6860
8043, 4.0210, 191.6454, 0.2307, 5.2942, 0.3591, 19.6860
8044, 4.0215, 191.6454, 0.2381, 5.2785, 0.3774, 19.6861
8045, 4.0220, 192.7811, 0.2527, 5.2995, 0.3652, 19.6865
8046, 4.0225, 193.3489, 0.2405, 5.5067, 0.3144, 19.6873
8047, 4.0230, 194.4846, 0.2283, 5.5018, 0.3184, 19.6877
8048, 4.0235, 195.0524, 0.2429, 5.5291, 0.3062, 19.6877
8049, 4.0240, 195.0524, 0.2356, 5.5203, 0.3083, 19.6879
8050, 4.0245, 195.6203, 0.2552, 5.6581, 0.3469, 19.6879
8051, 4.0250, 196.1881, 0.2771, 5.6361, 0.3652, 19.6884
8052, 4.0255, 197.3238, 0.2625, 5.5873, 0.3795, 19.6884
8053, 4.0260, 197.8916, 0.2454, 5.7436, 0.4080, 19.6891
8054, 4.0265, 199.0273, 0.2552, 5.7075, 0.4222, 19.6891
8055, 4.0270, 199.5951, 0.2527, 5.6962, 0.4263, 19.6894
8056, 4.0275, 200.1630, 0.2625, 5.6694, 0.4487, 19.6896
8057, 4.0280, 201.2986, 0.2600, 5.9053, 0.4161, 19.6899
8058, 4.0285, 202.4343, 0.2625, 5.8975, 0.4120, 19.6900
8059, 4.0290, 203.5700, 0.2771, 5.8667, 0.4324, 19.6898
8060, 4.0295, 204.1378, 0.2625, 6.0294, 0.4344, 19.6898
8061, 4.0300, 203.5700, 0.2527, 6.0372, 0.4120, 19.6898
8062, 4.0305, 203.5700, 0.2503, 6.1202, 0.3429, 19.6894
8063, 4.0310, 205.2735, 0.2503, 6.1007, 0.3591, 19.6894
8064, 4.0315, 205.8414, 0.2332, 6.0895, 0.3632, 19.6897
8065, 4.0320, 204.7057, 0.2454, 6.1002, 0.3754, 19.6897
8066, 4.0325, 204.1378, 0.2332, 6.0592, 0.3937, 19.6897
8067, 4.0330, 205.2735, 0.2283, 6.0758, 0.3958, 19.6894
8068, 4.0335, 206.9770, 0.2234, 6.0665, 0.3876, 19.6889
8069, 4.0340, 207.5449, 0.2210, 6.0275, 0.4202, 19.6891
8070, 4.0345, 207.5449, 0.2259, 6.0358, 0.4344, 19.6894
8071, 4.0350, 208.1127, 0.2259, 6.0236, 0.4446, 19.6894
8072, 4.0355, 208.1127, 0.2332, 6.0353, 0.4507, 19.6894
8073, 4.0360, 209.2484, 0.2332, 5.9781, 0.4771, 19.6900
8074, 4.0365, 209.8162, 0.2161, 6.0069, 0.4426, 19.6897
8075, 4.0370, 210.9519, 0.2478, 6.0685, 0.4019, 19.6893
8076, 4.0375, 209.2484, 0.2454, 6.0587, 0.4100, 19.6893
8077, 4.0380, 208.6805, 0.2503, 6.1979, 0.4263, 19.6893
8078, 4.0385, 207.5449, 0.2478, 6.1706, 0.4385, 19.6890
8079, 4.0390, 208.6805, 0.2625, 6.1789, 0.4263, 19.6883
8080, 4.0395, 209.2484, 0.2649, 6.2492, 0.3836, 19.6883
8081, 4.0400, 209.8162, 0.2600, 6.2180, 0.3937, 19.6883
8082, 4.0405, 211.5197, 0.2674, 6.3572, 0.4365, 19.6880
8083, 4.0410, 212.6554, 0.2625, 6.3391, 0.4304, 19.6882
8084, 4.0415, 214.9268, 0.2649, 6.3621, 0.4324, 19.6888
8085, 4.0420, 217.1981, 0.3162, 6.3342, 0.4344, 19.6885
8086, 4.0425, 218.3338, 0.3064, 6.4745, 0.4710, 19.6885
8087, 4.0430, 219.4695, 0.2893, 6.4666, 0.4670, 19.6889
8088, 4.0435, 221.7408, 0.2967, 6.4564, 0.4914, 19.6891
8089, 4.0440, 224.0122, 0.3040, 6.4305, 0.5077, 19.6895
8090, 4.0445, 226.2835, 0.3040, 6.6396, 0.4710, 19.6895
8091, 4.0450, 226.8514, 0.3162, 6.6664, 0.4487, 19.6899
8092, 4.0455, 227.9870, 0.3089, 6.6557, 0.4365, 19.6899
8093, 4.0460, 227.4192, 0.3040, 6.6484, 0.4426, 19.6900
8094, 4.0465, 229.1227, 0.3235, 6.8066, 0.4588, 19.6906
8095, 4.0470, 231.9619, 0.3260, 6.8062, 0.4751, 19.6908
8096, 4.0475, 234.2333, 0.3309, 6.8350, 0.4405, 19.6908
8097, 4.0480, 235.9368, 0.2967, 6.8530, 0.4202, 19.6908
8098, 4.0485, 235.3689, 0.3211, 6.9972, 0.4324, 19.6905
8099, 4.0490, 235.3689, 0.3089, 6.9464, 0.4588, 19.6905
8100, 4.0495, 236.5046, 0.3138, 6.9317, 0.4710, 19.6903
8101, 4.0500, 240.4795, 0.2893, 6.9434, 0.4771, 19.6903
8102, 4.0505, 241.6152, 0.2918, 6.9625, 0.4771, 19.6897
8103, 4.0510, 243.3187, 0.2893, 6.8692, 0.5443, 19.6900
8104, 4.0515, 242.7508, 0.2796, 6.8760, 0.5280, 19.6899
8105, 4.0520, 243.8865, 0.2967, 6.8926, 0.5036, 19.6905
8106, 4.0525, 245.5900, 0.3431, 6.9454, 0.4649, 19.6908
8107, 4.0530, 247.8614, 0.2845, 6.9322, 0.4812, 19.6904
8108, 4.0535, 248.4292, 0.2893, 6.9747, 0.4670, 19.6905
8109, 4.0540, 248.4292, 0.2869, 6.9698, 0.4710, 19.6908
8110, 4.0545, 249.5649, 0.2942, 6.9625, 0.4771, 19.6912
8111, 4.0550, 250.1327, 0.2967, 6.9034, 0.5158, 19.6915
8112, 4.0555, 252.4041, 0.2942, 6.9429, 0.4670, 19.6920
8113, 4.0560, 252.9719, 0.2820, 6.9405, 0.4690, 19.6920
8114, 4.0565, 252.4041, 0.2454, 6.9327, 0.4914, 19.6920
8115, 4.0570, 251.8362, 0.2698, 6.9620, 0.4670, 19.6915
8116, 4.0575, 253.5398, 0.2845, 6.9869, 0.4568, 19.6919
8117, 4.0580, 254.6754, 0.2918, 7.0802, 0.4955, 19.6922
8118, 4.0585, 255.8111, 0.3235, 7.0587, 0.4975, 19.6922
8119, 4.0590, 256.9468, 0.3064, 7.0490, 0.5056, 19.6922
8120, 4.0595, 255.2433, 0.3089, 7.0456, 0.5138, 19.6918
8121, 4.0600, 255.8111, 0.3211, 7.2341, 0.4995, 19.6921
8122, 4.0605, 258.0825, 0.3284, 7.2512, 0.4853, 19.6923
8123, 4.0610, 258.6503, 0.3284, 7.2727, 0.4833, 19.6920
8124, 4.0615, 258.6503, 0.3235, 7.2751, 0.4812, 19.6923
8125, 4.0620, 258.6503, 0.3406, 7.3597, 0.5219, 19.6928
8126, 4.0625, 258.6503, 0.3309, 7.4261, 0.4771, 19.6936
8127, 4.0630, 258.6503, 0.3504, 7.4495, 0.4629, 19.6933
8128, 4.0635, 258.6503, 0.3553, 7.4276, 0.4812, 19.6927
8129, 4.0640, 257.5146, 0.3528, 7.5556, 0.5016, 19.6927
8130, 4.0645, 256.9468, 0.3553, 7.4813, 0.5423, 19.6931
8131, 4.0650, 255.8111, 0.3821, 7.4701, 0.5463, 19.6929
8132, 4.0655, 258.6503, 0.3699, 7.4930, 0.5484, 19.6929
8133, 4.0660, 262.6252, 0.3772, 7.6435, 0.5606, 19.6925
8134, 4.0665, 264.8965, 0.3675, 7.6450, 0.5646, 19.6922
8135, 4.0670, 266.0322, 0.3675, 7.6997, 0.5138, 19.6919
8136, 4.0675, 267.7357, 0.3821, 7.7216, 0.4955, 19.6912
8137, 4.0680, 268.8714, 0.3699, 7.6410, 0.4833, 19.6915
8138, 4.0685, 272.2784, 0.3675, 7.4344, 0.4649, 19.6912
8139, 4.0690, 273.4141, 0.3748, 7.3768, 0.5077, 19.6911
8140, 4.0695, 275.1176, 0.3724, 7.6772, 0.5219, 19.6911
8141, 4.0700, 276.2533, 0.3479, 7.6323, 0.5382, 19.6915
8142, 4.0705, 279.6603, 0.3479, 7.6992, 0.5036, 19.6917
8143, 4.0710, 281.9317, 0.3553, 7.7045, 0.4833, 19.6922
8144, 4.0715, 283.6352, 0.3577, 7.6313, 0.5443, 19.6926
8145, 4.0720, 285.9065, 0.3431, 7.6577, 0.5382, 19.6927
8146, 4.0725, 286.4744, 0.3431, 7.6259, 0.5646, 19.6927
8147, 4.0730, 288.7457, 0.3479, 7.6337, 0.5687, 19.6923
8148, 4.0735, 290.4492, 0.3455, 7.6875, 0.5239, 19.6918
8149, 4.0740, 291.0171, 0.3504, 7.6674, 0.5301, 19.6918
8150, 4.0745, 292.1528, 0.3504, 7.6733, 0.5199, 19.6913
8151, 4.0750, 293.2884, 0.3431, 7.6430, 0.5504, 19.6913
8152, 4.0755, 294.9920, 0.3455, 7.7339, 0.4853, 19.6916
8153, 4.0760, 295.5598, 0.3504, 7.7114, 0.4934, 19.6921
8154, 4.0765, 296.6955, 0.3431, 7.6967, 0.5056, 19.6925
8155, 4.0770, 297.2633, 0.3455, 7.6845, 0.5158, 19.6928
8156, 4.0775, 298.9668, 0.3406, 7.6904, 0.5056, 19.6929
8157, 4.0780, 298.9668, 0.3553, 7.6166, 0.4771, 19.6932
8158, 4.0785, 300.1025, 0.3479, 7.3225, 0.4894, 19.6932
8159, 4.0790, 301.8060, 0.3699, 7.2683, 0.5239, 19.6936
8160, 4.0795, 301.2382, 0.3846, 7.7055, 0.5301, 19.6929
8161, 4.0800, 302.3738, 0.3797, 7.8179, 0.5158, 19.6926
8162, 4.0805, 302.9417, 0.3870, 7.9630, 0.5219, 19.6929
8163, 4.0810, 303.5095, 0.3943, 7.8824, 0.5891, 19.6923
8164, 4.0815, 303.5095, 0.3772, 7.9942, 0.5117, 19.6919
8165, 4.0820, 303.5095, 0.3895, 8.0040, 0.5036, 19.6923
8166, 4.0825, 303.5095, 0.3846, 8.1081, 0.5280, 19.6923
8167, 4.0830, 302.3738, 0.3919, 8.0983, 0.5362, 19.6918
8168, 4.0835, 301.8060, 0.4139, 8.1296, 0.5260, 19.6922
8169, 4.0840, 300.1025, 0.4310, 8.0929, 0.5565, 19.6926
8170, 4.0845, 301.8060, 0.4114, 8.1990, 0.5952, 19.6924
8171, 4.0850, 304.0774, 0.4481, 8.1716, 0.6074, 19.6917
8172, 4.0855, 304.0774, 0.4358, 8.2336, 0.5504, 19.6913
8173, 4.0860, 306.9166, 0.4285, 8.2439, 0.5524, 19.6913
8174, 4.0865, 314.2985, 0.4407, 8.2532, 0.5606, 19.6913
8175, 4.0870, 316.5698, 0.4505, 7.9987, 0.5769, 19.6908
8176, 4.0875, 319.4090, 0.4163, 7.7964, 0.4914, 19.6912
8177, 4.0880, 321.6803, 0.4310, 7.5731, 0.4446, 19.6915
8178, 4.0885, 323.3839, 0.4090, 7.3484, 0.4466, 19.6915
8179, 4.0890, 324.5195, 0.4407, 7.4520, 0.4344, 19.6918
8180, 4.0895, 327.9266, 0.4236, 7.8301, 0.4792, 19.6921
8181, 4.0900, 329.0622, 0.4261, 8.3118, 0.5911, 19.6924
8182, 4.0905, 331.3336, 0.4212, 8.4594, 0.6216, 19.6924
8183, 4.0910, 333.6049, 0.4065, 8.3988, 0.6562, 19.6921
8184, 4.0915, 336.4441, 0.4334, 8.5131, 0.5769, 19.6923
8185, 4.0920, 339.2833, 0.4261, 8.5776, 0.6501, 19.6923
8186, 4.0925, 340.4190, 0.4334, 8.5878, 0.6521, 19.6924
8187, 4.0930, 342.6904, 0.4310, 8.6699, 0.5891, 19.6924
8188, 4.0935, 343.8260, 0.3821, 8.6538, 0.5972, 19.6929
8189, 4.0940, 344.3939, 0.3968, 8.7603, 0.6196, 19.6934
8190, 4.0945, 347.2331, 0.4139, 8.7886, 0.6013, 19.6929
8191, 4.0950, 348.3687, 0.3992, 8.7837, 0.6053, 19.6929
8192, 4.0955, 349.5044, 0.4188, 8.7324, 0.6216, 19.6929
8193, 4.0960, 350.6401, 0.4163, 8.6000, 0.6155, 19.6929
8194, 4.0965, 351.2079, 0.3968, 8.2410, 0.5707, 19.6934
8195, 4.0970, 352.3436, 0.4285, 7.9840, 0.5097, 19.6939
8196, 4.0975, 354.0471, 0.4041, 7.6132, 0.5117, 19.6947
8197, 4.0980, 354.0471, 0.4139, 7.2331, 0.5056, 19.6949
8198, 4.0985, 353.4793, 0.4065, 7.1882, 0.4426, 19.6954
8199, 4.0990, 354.0471, 0.4310, 7.2966, 0.4527, 19.6956
8200, 4.0995, 354.0471, 0.4407, 7.7304, 0.4934, 19.6954
8201, 4.1000, 352.9114, 0.4432, 8.4412, 0.5362, 19.6954
8202, 4.1005, 352.9114, 0.4358, 8.8936, 0.6196, 19.6954
8203, 4.1010, 352.9114, 0.4456, 8.8712, 0.6542, 19.6950
8204, 4.1015, 353.4793, 0.4358, 8.8541, 0.6684, 19.6945
8205, 4.1020, 352.9114, 0.4725, 8.8849, 0.6216, 19.6950
8206, 4.1025, 352.3436, 0.4676, 8.8722, 0.6481, 19.6952
8207, 4.1030, 354.0471, 0.4896, 8.8155, 0.6847, 19.6956
8208, 4.1035, 360.2933, 0.4774, 8.9107, 0.6053, 19.6958
8209, 4.1040, 363.1325, 0.4725, 8.9283, 0.5748, 19.6963
8210, 4.1045, 366.5396, 0.4603, 8.9117, 0.5992, 19.6965
8211, 4.1050, 369.9466, 0.4993, 8.8946, 0.6135, 19.6969
8212, 4.1055, 371.6501, 0.4749, 8.8521, 0.6542, 19.6973
8213, 4.1060, 375.0571, 0.4871, 8.5712, 0.6237, 19.6969
8214, 4.1065, 379.0320, 0.4700, 8.1423, 0.6053, 19.6967
8215, 4.1070, 382.4390, 0.4871, 7.9439, 0.5219, 19.6967
8216, 4.1075, 385.2782, 0.5091, 7.5575, 0.5158, 19.6961
8217, 4.1080, 386.4139, 0.4920, 7.2024, 0.4995, 19.6954
8218, 4.1085, 387.5496, 0.4871, 7.2170, 0.4080, 19.6952
8219, 4.1090, 388.1174, 0.4871, 7.3875, 0.4141, 19.6949
8220, 4.1095, 390.3888, 0.5018, 7.8203, 0.4609, 19.6945
8221, 4.1100, 393.2280, 0.4871, 8.4891, 0.5280, 19.6944
8222, 4.1105, 392.6601, 0.5140, 9.1799, 0.6298, 19.6948
8223, 4.1110, 394.9315, 0.4847, 9.1389, 0.6481, 19.6950
8224, 4.1115, 396.0672, 0.4920, 9.1340, 0.6521, 19.6946
8225, 4.1120, 399.4742, 0.4969, 9.2830, 0.6338, 19.6942
8226, 4.1125, 400.0420, 0.4749, 9.2019, 0.6908, 19.6947
8227, 4.1130, 399.4742, 0.4944, 9.2244, 0.6827, 19.6947
8228, 4.1135, 400.6099, 0.4651, 9.2932, 0.6094, 19.6943
8229, 4.1140, 400.6099, 0.4700, 9.3152, 0.5911, 19.6942
8230, 4.1145, 401.1777, 0.4871, 9.2708, 0.6440, 19.6939
8231, 4.1150, 401.1777, 0.4651, 9.1951, 0.7071, 19.6935
8232, 4.1155, 400.6099, 0.4383, 8.9684, 0.6420, 19.6935
8233, 4.1160, 400.6099, 0.4944, 8.5810, 0.5891, 19.6933
8234, 4.1165, 399.4742, 0.4481, 8.2248, 0.5524, 19.6929
8235, 4.1170, 400.0420, 0.4725, 7.8526, 0.5239, 19.6929
8236, 4.1175, 397.7707, 0.4700, 7.5048, 0.5016, 19.6929
8237, 4.1180, 396.0672, 0.4871, 7.3557, 0.4141, 19.6926
8238, 4.1185, 396.6350, 0.4993, 7.2043, 0.4080, 19.6930
8239, 4.1190, 396.6350, 0.4969, 7.3274, 0.4324, 19.6924
8240, 4.1195, 407.4239, 0.5091, 7.6967, 0.4792, 19.6918
8241, 4.1200, 409.6953, 0.5360, 8.3768, 0.5423, 19.6922
8242, 4.1205, 413.6701, 0.5384, 9.2585, 0.5748, 19.6918
8243, 4.1210, 417.0772, 0.5457, 9.5292, 0.6298, 19.6918
8244, 4.1215, 419.9164, 0.4896, 9.4911, 0.6827, 19.6918
8245, 4.1220, 423.8912, 0.5286, 9.6313, 0.6664, 19.6922
8246, 4.1225, 426.7304, 0.5433, 9.7060, 0.6094, 19.6933
8247, 4.1230, 430.1374, 0.5433, 9.6987, 0.6155, 19.6933
8248, 4.1235, 430.1374, 0.5555, 9.6601, 0.6318, 19.6928
8249, 4.1240, 432.4088, 0.5628, 9.6763, 0.7295, 19.6926
8250, 4.1245, 435.8158, 0.5530, 9.7002, 0.6989, 19.6923
8251, 4.1250, 437.5193, 0.5823, 9.4447, 0.6420, 19.6917
8252, 4.1255, 442.0620, 0.4896, 8.9752, 0.6257, 19.6909
8253, 4.1260, 442.0620, 0.5140, 8.5756, 0.5830, 19.6905
8254, 4.1265, 442.0620, 0.5482, 8.4080, 0.4792, 19.6906
8255, 4.1270, 441.4942, 0.5653, 8.1017, 0.4487, 19.6906
8256, 4.1275, 441.4942, 0.5653, 7.8154, 0.4120, 19.6902
8257, 4.1280, 442.0620, 0.5555, 7.4764, 0.4141, 19.6905
8258, 4.1285, 441.4942, 0.5628, 7.2458, 0.4263, 19.6905
8259, 4.1290, 439.7907, 0.5823, 7.3455, 0.4385, 19.6901
8260, 4.1295, 438.0872, 0.5921, 7.8213, 0.4548, 19.6905
8261, 4.1300, 438.6550, 0.5164, 8.4100, 0.5463, 19.6909
8262, 4.1305, 438.0872, 0.5653, 9.3049, 0.5626, 19.6907
8263, 4.1310, 436.9515, 0.5482, 10.0734, 0.6155, 19.6902
8264, 4.1315, 435.8158, 0.5579, 10.0211, 0.6379, 19.6897
8265, 4.1320, 429.5696, 0.5530, 10.1203, 0.6664, 19.6889
8266, 4.1325, 431.2731, 0.5628, 10.0080, 0.7600, 19.6883
8267, 4.1330, 435.8158, 0.5677, 10.0720, 0.6908, 19.6877
8268, 4.1335, 440.3585, 0.5628, 10.0979, 0.6745, 19.6874
8269, 4.1340, 445.4691, 0.5457, 10.0676, 0.7050, 19.6875
8270, 4.1345, 448.8761, 0.5872, 9.9821, 0.6175, 19.6882
8271, 4.1350, 452.8510, 0.5237, 9.5556, 0.5707, 19.6882
8272, 4.1355, 455.6902, 0.5457, 9.1125, 0.5484, 19.6885
8273, 4.1360, 459.6650, 0.5579, 8.6889, 0.5362, 19.6885
8274, 4.1365, 461.3685, 0.5775, 8.2668, 0.5280, 19.6890
8275, 4.1370, 464.7756, 0.5530, 7.8731, 0.5016, 19.6897
8276, 4.1375, 465.3434, 0.5897, 7.6552, 0.4344, 19.6902
8277, 4.1380, 467.0469, 0.4969, 7.3836, 0.4120, 19.6906
8278, 4.1385, 468.1826, 0.5579, 7.2131, 0.4059, 19.6901
8279, 4.1390, 468.1826, 0.5482, 7.4554, 0.3734, 19.6898
8280, 4.1395, 468.7504, 0.5726, 7.9634, 0.3998, 19.6898
8281, 4.1400, 469.3183, 0.5897, 8.6234, 0.4690, 19.6894
8282, 4.1405, 469.3183, 0.5994, 9.2869, 0.5830, 19.6894
8283, 4.1410, 470.4540, 0.6092, 9.9020, 0.7213, 19.6894
8284, 4.1415, 471.0218, 0.6214, 10.3065, 0.6806, 19.6901
8285, 4.1420, 471.5896, 0.5506, 10.2259, 0.7478, 19.6904
8286, 4.1425, 472.1575, 0.5970, 10.2967, 0.6888, 19.6912
8287, 4.1430, 470.4540, 0.6141, 10.3162, 0.6725, 19.6921
8288, 4.1435, 470.4540, 0.6336, 10.2967, 0.6888, 19.6924
8289, 4.1440, 469.3183, 0.6434, 10.2435, 0.7437, 19.6924
8290, 4.1445, 469.8861, 0.6239, 9.8170, 0.6969, 19.6920
8291, 4.1450, 467.6148, 0.6605, 9.4916, 0.5870, 19.6920
8292, 4.1455, 463.0721, 0.6629, 9.0631, 0.5524, 19.6927
8293, 4.1460, 463.6399, 0.6068, 8.5697, 0.5667, 19.6932
8294, 4.1465, 468.1826, 0.6312, 8.3606, 0.4710, 19.6932
8295, 4.1470, 474.4288, 0.6385, 8.1256, 0.4181, 19.6934
8296, 4.1475, 478.9715, 0.6483, 7.7236, 0.4304, 19.6938
8297, 4.1480, 481.2429, 0.6409, 7.3416, 0.4365, 19.6945
8298, 4.1485, 482.9464, 0.6458, 7.2175, 0.4181, 19.6949
8299, 4.1490, 486.3534, 0.6727, 7.4002, 0.4141, 19.6951
8300, 4.1495, 488.6248, 0.6971, 7.8662, 0.4385, 19.6962
8301, 4.1500, 490.8961, 0.6605, 8.5907, 0.4751, 19.6962
8302, 4.1505, 494.3032, 0.6580, 9.4378, 0.5260, 19.6969
8303, 4.1510, 494.3032, 0.6605, 10.1955, 0.6196, 19.6972
8304, 4.1515, 496.5745, 0.6336, 10.5019, 0.7030, 19.6974
8305, 4.1520, 497.1424, 0.6141, 10.3847, 0.7742, 19.6974
8306, 4.1525, 497.7102, 0.6483, 10.4603, 0.7111, 19.6974
8307, 4.1530, 499.9815, 0.6580, 10.4721, 0.7173, 19.6972
8308, 4.1535, 501.1172, 0.6385, 10.5038, 0.6908, 19.6971
8309, 4.1540, 502.8207, 0.6312, 10.4838, 0.6440, 19.6971
8310, 4.1545, 503.3886, 0.6409, 10.0250, 0.5870, 19.6968
8311, 4.1550, 502.2529, 0.6287, 9.5580, 0.5687, 19.6968
8312, 4.1555, 498.8459, 0.6141, 8.9869, 0.6053, 19.6964
8313, 4.1560, 497.1424, 0.6483, 8.6933, 0.5219, 19.6963
8314, 4.1565, 496.5745, 0.6654, 8.3689, 0.4853, 19.6971
8315, 4.1570, 492.0318, 0.6092, 7.9722, 0.4771, 19.6973
8316, 4.1575, 493.7353, 0.6532, 7.7670, 0.4100, 19.6973
8317, 4.1580, 499.4137, 0.6312, 7.6014, 0.3469, 19.6973
8318, 4.1585, 501.6851, 0.6458, 7.3811, 0.3612, 19.6970
8319, 4.1590, 507.3634, 0.6409, 7.3933, 0.4039, 19.6966
8320, 4.1595, 511.9061, 0.6873, 7.8521, 0.4344, 19.6966
8321, 4.1600, 516.4489, 0.7118, 8.5243, 0.4934, 19.6972
8322, 4.1605, 518.7202, 0.6654, 9.2092, 0.6053, 19.6975
8323, 4.1610, 521.5594, 0.7020, 10.1291, 0.6114, 19.6979
8324, 4.1615, 526.6699, 0.6629, 10.7349, 0.6623, 19.6987
8325, 4.1620, 529.5091, 0.6898, 10.7100, 0.6725, 19.6991
8326, 4.1625, 533.4840, 0.6922, 10.6831, 0.6949, 19.6999
8327, 4.1630, 535.1875, 0.7166, 10.7075, 0.6745, 19.7003
8328, 4.1635, 537.4589, 0.7240, 10.6509, 0.7376, 19.7005
8329, 4.1640, 538.5945, 0.6385, 10.4256, 0.6766, 19.7000
8330, 4.1645, 539.1624, 0.7288, 10.0797, 0.5891, 19.6999
8331, 4.1650, 541.4337, 0.7166, 9.6596, 0.5423, 19.6999
8332, 4.1655, 539.1624, 0.6800, 9.1276, 0.5463, 19.6998
8333, 4.1660, 536.8910, 0.7069, 8.6230, 0.5646, 19.7002
8334, 4.1665, 535.7554, 0.7362, 8.3562, 0.4853, 19.7002
8335, 4.1670, 534.0518, 0.7581, 7.9981, 0.4609, 19.7004
8336, 4.1675, 534.0518, 0.7704, 7.8320, 0.3876, 19.7007
8337, 4.1680, 530.6448, 0.6995, 7.6595, 0.3408, 19.7005
8338, 4.1685, 525.5343, 0.6971, 7.5257, 0.3306, 19.7008
8339, 4.1690, 524.9664, 0.7435, 7.5653, 0.3612, 19.7016
8340, 4.1695, 535.7554, 0.7020, 7.8877, 0.4365, 19.7016
8341, 4.1700, 540.8659, 0.7435, 8.5257, 0.4710, 19.7016
8342, 4.1705, 546.5443, 0.7581, 9.2761, 0.5707, 19.7010
8343, 4.1710, 549.9513, 0.6825, 10.2365, 0.5748, 19.7003
8344, 4.1715, 552.2227, 0.7118, 10.9581, 0.6298, 19.7003
8345, 4.1720, 556.7654, 0.7240, 10.9161, 0.6542, 19.7003
